order_date,delivery_date,customer_age,customer_gender,location,delivery_type,product_category,sub_category,product,unit_price,shipping_fee,order_quantity,sale_price,status,reason,rating
2020-01-02,2020-01-15,23,M,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,20.0,3,55.0,Returned,Product - Not fitting expectation,2
2020-01-02,2020-01-15,30,M,Ashanti,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,12.0,6,220.0,Returned,Quality-Defective item,3
2020-01-02,2020-01-13,20,M,Greater Accra,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,5.0,5,52.0,Returned,Delivery-Wrong item,3
2020-01-01,2020-01-10,27,M,Weija,Standard Delivery,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,6.0,8,120.0,Returned,Product - Not fitting expectation,1
2020-01-01,2020-01-14,27,M,Volta,Standard Delivery,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,7.0,9,102.0,Returned,Delivey - Missing item/part,1
2020-01-01,2020-01-12,27,M,Upper West,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",18.0,3,2720.0,Returned,Onsite -Description mismatch,2
2019-12-31,2020-01-06,27,M,Volta,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,9.0,10,35.0,Returned,Delivery-Wrong item,2
2019-12-31,2020-01-04,19,M,Amasaman,Express,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,3.0,6,115.0,Returned,Delivey - Missing item/part,2
2019-12-30,2020-01-09,25,M,Ashanti,Standard Delivery,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,11.0,3,795.0,Returned,Quality-Defective item,2
2019-12-29,2020-01-12,26,M,Ashanti,Standard Delivery,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,10.0,3,50.0,Returned,Quality-Defective item,1
2019-12-29,2020-01-03,26,M,Greater Accra,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,5.0,10,49.0,Returned,Delivery-Wrong item,2
2019-12-29,2020-01-11,30,M,Savannah,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,10.0,1,446.4,Returned,Product - Not fitting expectation,1
2019-12-29,2020-01-11,21,M,Ashanti,Shipped from Abroad,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,5.0,7,135.0,Returned,Delivey - Missing item/part,1
2019-12-28,2020-01-08,27,M,Ashanti,Shipped from Abroad,Home and Office,Kitchen and dinning,Heat Resistant Glass Storage Bowl - 15 Pieces Multicolour,  100.00 ,7.0,7,100.0,Returned,Delivey - Missing item/part,1
2019-12-27,2019-12-31,28,M,Greater Accra,Express,Fashion,Boy's fashion,Short Sleeve Polo Shirt - Royal Blue,  26.00 ,7.0,6,26.0,Returned,Delivey - Missing item/part,3
2019-12-26,2020-01-08,25,M,Western,Shipped from Abroad,Home and Office,Kitchen and dinning,Plastic Storage Bowl - 17 Pieces Green,  70.00 ,12.0,3,70.0,Returned,Not Added,2
2019-12-26,2019-12-28,28,M,Western,Express,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,8.0,2,368.0,Returned,Onsite -Description mismatch,2
2019-12-26,2020-01-08,24,M,Greater Accra,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,5.0,5,368.0,Returned,Onsite -Description mismatch,1
2019-12-26,2019-12-30,19,M,Upper East,Express,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,3.0,3,387.0,Returned,Delivey - Missing item/part,2
2019-12-26,2019-12-30,19,M,Western,Express,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,7.0,2,42.0,Returned,Product - Not fitting expectation,3
2019-12-25,2020-01-10,24,M,Weija,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,3.0,5,220.0,Returned,Onsite -Description mismatch,1
2019-12-25,2020-01-04,30,M,Greater Accra,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,9.0,7,42.0,Returned,Quality-Defective item,2
2019-12-25,2019-12-28,30,M,Ashanti,Express,Fashion,Boy's fashion,Short Sleeve Polo Shirt - Royal Blue,  26.00 ,13.0,5,26.0,Returned,Delivery-Wrong item,2
2019-12-24,2020-01-07,22,M,Greater Accra,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,19.0,5,220.0,Returned,Onsite -Description mismatch,1
2019-12-24,2020-01-08,19,M,Oti,Shipped from Abroad,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,11.0,6,35.0,Returned,Onsite -Description mismatch,3
2019-12-24,2020-01-01,20,M,Ashanti,Standard Delivery,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,9.0,4,385.0,Returned,Delivery-Wrong item,1
2019-12-23,2019-12-27,27,M,Greater Accra,Express,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,5.0,10,135.0,Returned,Quality-Defective item,1
2019-12-22,2020-01-03,28,M,Greater Accra,Standard Delivery,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,9.0,1,125.0,Returned,Quality-Defective item,2
2019-12-21,2019-12-24,28,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,20.0,9,55.0,Returned,Onsite -Description mismatch,2
2019-12-21,2020-01-04,23,M,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,4.0,4,115.0,Returned,Delivery-Wrong item,1
2019-12-21,2019-12-24,20,M,Greater Accra,Express,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,12.0,5,385.0,Returned,Quality-Defective item,1
2019-12-20,2019-12-28,28,M,Western,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,8.0,9,368.0,Returned,Delivey - Missing item/part,3
2019-12-20,2020-01-04,26,M,Upper West,Shipped from Abroad,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,8.0,6,135.0,Returned,Delivey - Missing item/part,2
2019-12-19,2019-12-22,25,M,Greater Accra,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,4.0,3,629.0,Returned,Delivey - Missing item/part,1
2019-12-19,2019-12-23,19,M,Western,Express,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,11.0,8,17.0,Returned,Onsite -Description mismatch,3
2019-12-19,2019-12-24,28,M,Ashanti,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,4.0,2,795.0,Returned,Delivey - Missing item/part,2
2019-12-18,2019-12-22,22,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,11.0,7,55.0,Returned,Delivery-Wrong item,3
2019-12-18,2019-12-24,20,M,Western,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,9.0,9,52.0,Returned,Quality-Defective item,2
2019-12-18,2019-12-31,25,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,12.0,4,387.0,Returned,Quality-Defective item,1
2019-12-17,2019-12-22,25,M,North East,Express,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,8.0,10,86.0,Returned,Delivey - Missing item/part,1
2019-12-16,2019-12-26,23,M,Western,Shipped from Abroad,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,5.0,5,175.0,Returned,Not Added,2
2019-12-16,2019-12-23,24,M,Greater Accra,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,8.0,4,17.0,Returned,Delivey - Missing item/part,2
2019-12-16,2019-12-29,27,M,Weija,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,16.0,1,52.0,Returned,Quality-Defective item,3
2019-12-15,2019-12-19,28,M,Dawhenya,Express,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,10.0,10,368.0,Returned,Delivery-Wrong item,3
2019-12-15,2019-12-22,22,M,Greater Accra,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,14.0,5,55.0,Returned,Product - Not fitting expectation,3
2019-12-15,2019-12-26,28,M,Weija,Standard Delivery,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,9.0,9,63.2,Returned,Delivery-Wrong item,2
2019-12-15,2019-12-18,24,M,Weija,Express,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,8.0,10,55.0,Returned,Onsite -Description mismatch,1
2019-12-15,2019-12-24,25,M,Ashanti,Standard Delivery,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,17.0,10,63.2,Returned,Onsite -Description mismatch,3
2019-12-15,2019-12-28,27,M,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,3.0,10,42.0,Returned,Onsite -Description mismatch,1
2019-12-14,2019-12-28,27,M,Weija,Shipped from Abroad,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,16.0,5,795.0,Returned,Delivey - Missing item/part,3
2019-12-14,2020-01-03,20,M,Weija,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,18.0,5,55.0,Returned,Delivery-Wrong item,2
2019-12-13,2019-12-17,28,M,Weija,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",9.0,3,2720.0,Returned,Product - Not fitting expectation,1
2019-12-13,2019-12-27,29,M,Ashanti,Shipped from Abroad,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,12.0,3,80.0,Returned,Delivey - Missing item/part,1
2019-12-12,2019-12-28,27,M,Weija,Shipped from Abroad,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,9.0,9,70.0,Returned,Quality-Defective item,2
2019-12-11,2019-12-17,27,M,Eastern,Standard Delivery,Fashion,Boy's fashion,Short Sleeve Polo Shirt - Royal Blue,  26.00 ,19.0,4,26.0,Returned,Product - Not fitting expectation,1
2019-12-09,2019-12-14,30,M,Upper East,Express,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,18.0,3,125.0,Returned,Onsite -Description mismatch,2
2019-12-09,2019-12-12,22,M,Upper East,Express,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,17.0,10,102.0,Returned,Delivey - Missing item/part,1
2019-12-09,2019-12-20,30,M,Ashanti,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,4.0,9,17.0,Returned,Delivey - Missing item/part,2
2019-12-08,2019-12-11,19,M,Upper West,Express,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,10.0,4,50.0,Returned,Delivery-Wrong item,2
2019-12-07,2019-12-19,25,M,Kasoa,Standard Delivery,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,9.0,6,97.75,Returned,Onsite -Description mismatch,1
2019-12-06,2019-12-11,27,M,Ashanti,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,14.0,10,49.0,Returned,Delivery-Wrong item,1
2019-12-05,2019-12-09,27,M,Greater Accra,Express,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,6.0,9,17.0,Returned,Quality-Defective item,1
2019-12-04,2019-12-08,28,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,18.0,2,15.0,Returned,Quality-Defective item,2
2019-12-04,2019-12-07,21,M,Upper East,Express,Home and Office,Kitchen and dinning,Plastic Storage Bowl - 17 Pieces Green,  70.00 ,3.0,6,70.0,Returned,Onsite -Description mismatch,2
2019-12-03,2019-12-11,24,M,Weija,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,16.0,10,55.0,Returned,Delivery-Wrong item,3
2019-12-03,2019-12-13,28,M,Weija,Shipped from Abroad,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,8.0,8,19.0,Returned,Onsite -Description mismatch,1
2019-12-02,2019-12-14,24,M,Greater Accra,Shipped from Abroad,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,10.0,7,795.0,Returned,Quality-Defective item,3
2019-12-02,2019-12-07,26,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,10.0,9,50.0,Returned,Product - Not fitting expectation,1
2019-12-02,2019-12-14,30,M,Ashanti,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,6.0,4,220.0,Returned,Onsite -Description mismatch,3
2019-12-02,2019-12-20,25,M,Western,Shipped from Abroad,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,20.0,9,86.0,Returned,Not Added,2
2019-12-02,2019-12-06,27,M,Ashanti,Express,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",17.0,1,4700.0,Returned,Delivey - Missing item/part,3
2019-12-02,2019-12-08,28,M,Weija,Standard Delivery,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,12.0,3,35.0,Returned,Onsite -Description mismatch,1
2019-11-30,2019-12-18,27,M,Western,Shipped from Abroad,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,18.0,7,52.0,Returned,Delivey - Missing item/part,2
2019-11-30,2019-12-09,30,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,10.0,5,35.0,Returned,Delivery-Wrong item,2
2019-11-30,2019-12-20,26,M,Greater Accra,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,6.0,6,629.0,Returned,Product - Not fitting expectation,3
2019-11-29,2019-12-05,23,M,Weija,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,16.0,7,368.0,Returned,Product - Not fitting expectation,1
2019-11-29,2019-12-01,23,M,Weija,Express,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,17.0,7,55.0,Returned,Delivery-Wrong item,1
2019-11-29,2019-12-18,26,M,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,5.0,6,17.0,Returned,Delivey - Missing item/part,2
2019-11-29,2019-12-14,27,M,Weija,Standard Delivery,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,8.0,8,86.0,Returned,Delivery-Wrong item,3
2019-11-29,2019-12-01,23,M,Greater Accra,Express,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,14.0,4,42.0,Returned,Product - Not fitting expectation,3
2019-11-28,2019-12-13,21,M,Greater Accra,Shipped from Abroad,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,3.0,3,97.75,Returned,Quality-Defective item,3
2019-11-27,2019-12-07,30,M,Greater Accra,Standard Delivery,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,14.0,4,100.0,Returned,Product - Not fitting expectation,3
2019-11-27,2019-12-01,29,M,Ashanti,Express,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,20.0,10,55.0,Returned,Onsite -Description mismatch,2
2019-11-27,2019-11-29,20,M,Ashanti,Express,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,7.0,5,50.0,Returned,Quality-Defective item,2
2019-11-27,2019-12-12,26,M,Savannah,Standard Delivery,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",14.0,1,4700.0,Returned,Delivery-Wrong item,1
2019-11-26,2019-12-06,28,M,Greater Accra,Standard Delivery,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",14.0,1,4700.0,Returned,Delivery-Wrong item,3
2019-11-26,2019-12-08,28,M,Ashanti,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,6.0,5,42.0,Returned,Delivery-Wrong item,1
2019-11-26,2019-11-28,23,M,Greater Accra,Express,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,18.0,1,16.0,Returned,Product - Not fitting expectation,3
2019-11-25,2019-11-30,23,M,Weija,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,9.0,8,175.0,Returned,Onsite -Description mismatch,2
2019-11-25,2019-11-30,22,M,Kitase,Express,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,4.0,10,16.0,Returned,Quality-Defective item,2
2019-11-24,2019-12-05,29,M,Volta,Standard Delivery,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,13.0,4,125.0,Returned,Product - Not fitting expectation,1
2019-11-24,2019-11-29,20,M,Western,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,11.0,3,220.0,Returned,Delivey - Missing item/part,1
2019-11-24,2019-12-14,25,M,Oti,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",12.0,1,4700.0,Returned,Product - Not fitting expectation,1
2019-11-23,2019-11-28,20,M,Weija,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,17.0,6,795.0,Returned,Delivey - Missing item/part,1
2019-11-23,2019-12-12,22,M,Greater Accra,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",8.0,1,4700.0,Returned,Delivey - Missing item/part,2
2019-11-23,2019-12-07,23,M,Greater Accra,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,9.0,6,220.0,Returned,Delivery-Wrong item,1
2019-11-23,2019-12-04,22,M,Greater Accra,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,19.0,9,55.0,Returned,Product - Not fitting expectation,1
2019-11-23,2019-12-03,30,M,Ashanti,Standard Delivery,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,16.0,3,75.0,Returned,Delivery-Wrong item,2
2019-11-22,2019-12-02,26,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,15.0,8,19.0,Returned,Delivey - Missing item/part,3
2019-11-22,2019-11-25,25,M,Ashanti,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,20.0,2,49.0,Returned,Delivery-Wrong item,3
2019-11-21,2019-11-30,25,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,12.0,9,35.0,Returned,Delivery-Wrong item,2
2019-11-21,2019-12-06,19,M,Upper East,Shipped from Abroad,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,11.0,2,70.0,Returned,Onsite -Description mismatch,2
2019-11-21,2019-12-10,28,M,Western,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",10.0,1,4700.0,Returned,Quality-Defective item,1
